algorithm,dataset,attack,evaluations,indicator,value,dir
nevonas,cifar10,FGSM,800,r2,0.15878018418450465,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,800,hv_2obj,50.003599403633835,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,840,hv,149500.56271942132,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,840,r2,0.15848358896623843,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,840,hv_2obj,50.054154750804976,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,880,hv,149689.64225127496,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,880,r2,0.15817795793376982,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,880,hv_2obj,50.115901385697555,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,920,hv,149852.21217522485,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,920,r2,0.15780899479229019,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,920,hv_2obj,50.17168433568933,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,960,hv,149991.92093216706,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,960,r2,0.1575835123067031,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,960,hv_2obj,50.21891744717599,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1000,hv,150308.9425377985,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1000,r2,0.15725233311402645,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1000,hv_2obj,50.27651518265036,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1040,hv,150458.42832580776,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1040,r2,0.15701474032737628,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1040,hv_2obj,50.32505211381451,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1080,hv,150634.75519267854,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1080,r2,0.1566623072025814,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1080,hv_2obj,50.38452105826011,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1120,hv,150754.24442943692,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1120,r2,0.15647448297429445,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1120,hv_2obj,50.42406745225981,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1160,hv,150805.46093741347,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1160,r2,0.15636834808327,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1160,hv_2obj,50.44008945851927,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1200,hv,151012.47146359153,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1200,r2,0.15600447347818933,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1200,hv_2obj,50.50990128014439,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1240,hv,151114.09396197594,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1240,r2,0.15581581225317556,search-S1-20260920-120324-cifar10
nevonas,cifar10,FGSM,1240,hv_2obj,50.54432079613586,search-S1-20260920-120324-cifar10
