algorithm,dataset,attack,evaluations,indicator,value,dir
moead,cifar100,FGSM,1000,hv_2obj,35.79253667405647,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1040,hv,177708.32422998687,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1040,r2,0.0025606267029422156,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1040,hv_2obj,35.79253667405647,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1080,hv,177708.32431634763,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1080,r2,0.0025606267029422156,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1080,hv_2obj,35.79253669145054,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1120,hv,177708.32479500413,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1120,r2,0.0025606267029422156,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1120,hv_2obj,35.79253678780497,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1160,hv,177708.32592246227,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1160,r2,0.0025606267029422156,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1160,hv_2obj,35.792537015296354,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1200,hv,177708.32592246227,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1200,r2,0.0025606267029422156,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1200,hv_2obj,35.792537015296354,results/moead/cifar100/2026-08-07_13-25-21_0/search/
