algorithm,dataset,attack,evaluations,indicator,value,dir
nevonas,cifar10,FGSM,400,hv,163358.93369009398,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,400,r2,0.6478946648747048,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,400,hv_2obj,35.72002751361261,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,440,hv,163360.0801480587,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,440,r2,0.6478657108229248,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,440,hv_2obj,35.720027864033376,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,480,hv,163413.1042221863,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,480,r2,0.6482062745108448,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,480,hv_2obj,35.720027864033376,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,520,hv,163413.1108994847,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,520,r2,0.6482062745108448,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,520,hv_2obj,35.72002936608831,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,560,hv,163413.33955773016,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,560,r2,0.6482062745108448,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,560,hv_2obj,35.72002936608831,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,600,hv,163413.9149937572,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,600,r2,0.647705056630696,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,600,hv_2obj,35.72002936608831,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,640,hv,163414.6349690404,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,640,r2,0.647705056630696,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,640,hv_2obj,35.72002936608831,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,680,hv,163415.49961817148,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,680,r2,0.6471578659157798,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,680,hv_2obj,35.72002936608831,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,720,hv,163416.79562630734,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,720,r2,0.6456243535311404,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,720,hv_2obj,35.72003420214554,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,760,hv,163417.4872972313,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,760,r2,0.6456243535311404,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,760,hv_2obj,35.72003420214554,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,800,hv,163417.48729761873,search-S1-20260109-190243-cifar10
