algorithm,dataset,attack,evaluations,indicator,value,dir
nsga-net,cifar10,FGSM,600,r2,0.14464449132727986,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,600,hv_2obj,52.3224469706193,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,640,hv,156524.57793610884,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,640,r2,0.14362437139598136,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,640,hv_2obj,52.542912301629826,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,680,hv,156690.4391284208,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,680,r2,0.14362437139598136,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,680,hv_2obj,52.542912301629826,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,720,hv,156734.20853966073,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,720,r2,0.14362437139598136,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,720,hv_2obj,52.542912301629826,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,760,hv,156859.34148931294,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,760,r2,0.14362437139598136,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,760,hv_2obj,52.542912301629826,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,800,hv,156862.87538791218,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,800,r2,0.14362437139598136,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,800,hv_2obj,52.54354520889291,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,840,hv,156864.4024245761,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,840,r2,0.14362437139598136,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,840,hv_2obj,52.54354520889291,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,880,hv,156864.6906185413,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,880,r2,0.14362437139598136,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,880,hv_2obj,52.54354520889291,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,920,hv,156870.29375077502,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,920,r2,0.14362437139598136,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,920,hv_2obj,52.54379003793089,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,960,hv,157504.20539664984,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,960,r2,0.14253687316784683,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,960,hv_2obj,52.709741458625025,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1000,hv,157504.96471732215,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1000,r2,0.14253687316784683,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1000,hv_2obj,52.709741458625025,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1040,hv,157505.25380426156,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1040,r2,0.14253687316784683,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1040,hv_2obj,52.709741458625025,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1080,hv,157627.10761293914,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1080,r2,0.14227095818939892,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1080,hv_2obj,52.751248277480805,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1120,hv,157628.3873383952,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1120,r2,0.14227095818939892,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1120,hv_2obj,52.751248277480805,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1160,hv,157731.40414388632,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,1160,r2,0.14213631453132658,search-NSGA-Net-micro-20260907-082105
